120.84,121.03,121.48,120.70
120.53,120.83,121.59,120.15
120.91,120.43,121.43,120.25
121.72,120.98,121.93,120.68
122.06,121.65,122.43,121.57
121.94,121.78,122.06,121.60
122.45,121.78,122.75,121.63
121.15,122.40,122.55,120.75
121.18,121.15,121.35,120.65
120.10,121.09,121.30,119.55
121.03,120.12,121.44,120.07
121.69,121.02,121.81,120.90
121.05,121.40,121.55,120.95
119.69,121.01,121.19,119.40
120.75,119.77,120.93,119.70
121.12,120.62,121.48,120.49
120.90,121.14,121.30,120.13
120.80,120.85,121.13,120.46
121.85,120.90,122.06,120.69
122.13,121.85,122.43,120.83
121.60,122.08,122.34,121.48
120.56,121.88,122.03,118.68
120.82,120.55,120.97,119.73
120.02,120.75,120.88,119.82
120.40,120.00,120.53,119.80
121.47,120.40,121.57,119.85
122.05,121.40,122.29,121.15
123.09,121.92,123.47,121.76
123.27,123.05,123.44,122.60
124.35,123.32,124.45,123.08
124.40,123.77,124.53,123.75
124.85,124.38,125.36,124.18
126.53,124.76,126.59,124.55
125.78,126.45,126.62,124.85
125.40,125.62,127.20,125.25
125.60,125.67,126.63,124.16
126.12,125.65,126.18,125.33
127.03,126.12,127.46,126.00
125.91,127.04,127.30,125.83
126.50,125.85,126.57,124.86
