102.95,102.42,103.13,102.20
102.52,102.93,103.37,101.97
102.36,102.48,102.83,101.81
101.78,102.34,102.44,101.61
102.91,101.76,102.96,101.61
103.28,102.90,103.33,102.86
102.84,103.27,103.39,102.55
102.44,102.85,102.94,102.19
103.38,102.41,103.43,102.35
103.22,103.36,103.92,102.97
103.03,103.19,103.32,102.62
102.67,103.00,103.10,102.47
104.28,102.65,104.35,102.53
104.25,104.24,104.36,103.78
104.08,104.23,104.63,103.84
104.11,104.08,104.12,103.75
104.36,104.09,104.41,104.07
104.38,104.33,104.49,104.24
104.81,104.35,104.84,104.35
105.17,104.79,105.18,104.62
105.16,105.13,105.41,104.95
105.31,105.13,105.35,104.83
105.25,105.28,105.40,105.18
104.77,105.23,105.44,104.52
104.86,104.78,104.87,104.05
104.22,104.85,104.94,103.88
104.62,104.20,104.73,104.16
104.86,104.58,105.12,104.56
104.83,104.83,105.05,104.55
104.15,104.83,105.12,103.82
103.00,104.09,104.13,102.83
104.22,102.97,104.28,102.97
104.56,104.20,104.69,104.06
104.36,104.54,104.94,104.12
104.31,104.33,104.50,104.17
104.18,104.26,104.34,103.84
104.32,104.18,104.76,104.01
104.52,104.28,104.58,103.95
103.27,104.50,104.84,102.95
102.30,103.24,103.59,101.98
