120.39,120.19,120.49,119.95
120.18,120.40,120.48,119.89
120.08,120.10,120.20,119.77
120.00,120.08,120.14,119.50
120.03,119.95,120.16,119.61
119.93,120.04,120.56,119.73
120.27,119.81,120.27,119.44
120.38,120.18,120.47,120.02
120.23,120.38,120.58,120.10
120.78,120.21,120.84,120.14
121.25,120.78,121.38,120.65
121.11,121.23,121.40,120.67
121.47,121.12,121.66,121.04
121.52,121.48,121.62,121.18
121.61,121.51,121.89,121.29
121.38,121.59,121.71,121.22
121.77,121.42,121.89,120.83
121.69,121.77,121.83,121.53
121.66,121.66,121.84,121.15
121.65,121.67,121.81,121.27
121.73,121.65,122.00,121.43
122.06,121.73,122.15,121.67
121.72,122.04,122.12,121.52
121.39,121.69,121.95,121.10
121.07,121.36,121.50,120.86
121.00,121.06,121.58,120.76
121.72,120.90,121.84,120.75
121.72,121.72,121.85,121.48
121.67,121.66,121.89,121.57
122.67,121.65,122.78,121.47
122.90,122.61,123.14,122.52
123.44,122.94,123.67,122.89
123.64,123.47,123.78,123.29
123.37,123.62,123.74,123.29
123.47,123.35,123.70,123.08
123.72,123.49,123.79,123.41
123.87,123.69,124.17,123.68
123.69,123.77,123.97,123.29
123.25,123.64,123.72,122.78
122.82,123.18,123.22,122.21
