117.93,118.33,118.85,117.53
117.33,117.93,117.97,116.05
116.17,117.32,117.94,116.13
117.64,116.15,117.78,115.82
117.57,117.60,117.80,116.91
118.81,117.55,118.89,117.53
117.95,118.79,118.86,117.16
118.49,117.93,118.67,117.24
117.78,118.48,118.84,117.52
118.46,117.76,118.51,117.25
117.87,118.45,118.67,117.32
117.55,117.85,118.27,117.25
118.29,117.53,118.51,117.36
117.45,118.29,118.47,117.28
117.59,117.45,117.88,116.65
117.57,117.60,117.76,116.86
117.28,117.55,118.00,117.05
117.53,117.24,117.61,116.99
118.98,117.51,119.24,117.16
118.64,119.16,119.20,118.31
119.43,118.61,119.63,118.37
120.47,119.41,120.50,119.26
119.11,120.45,120.47,118.49
118.75,119.10,119.22,118.40
118.48,118.74,118.87,118.16
119.25,118.46,119.44,118.21
118.79,119.25,119.42,118.52
118.94,118.78,119.19,118.45
119.03,118.93,119.20,118.27
118.81,119.00,119.36,118.71
118.98,118.81,119.84,118.74
118.86,118.96,119.08,118.59
119.42,118.86,119.51,118.65
119.54,119.41,119.82,119.09
120.13,119.55,120.19,119.55
119.73,120.12,120.27,119.35
119.68,119.72,119.85,119.45
120.15,119.65,120.41,119.60
120.84,120.12,121.29,119.88
121.16,120.80,121.42,120.58
