128.54,127.75,128.84,127.68
127.62,128.53,128.68,127.55
128.13,127.57,128.45,127.25
125.98,128.04,128.15,125.51
125.39,125.96,126.24,125.16
124.15,125.30,126.11,123.62
124.14,124.13,125.12,123.46
125.07,124.22,125.36,123.82
124.75,125.06,125.31,124.56
124.75,124.75,125.09,124.65
124.57,124.84,124.94,124.29
124.41,124.54,124.71,124.10
123.28,124.25,124.40,122.77
124.13,123.31,124.63,122.92
123.59,124.25,124.51,123.54
124.15,123.59,124.40,123.24
124.44,124.11,124.75,123.81
124.09,123.92,125.08,123.85
124.36,124.06,124.68,124.01
124.78,124.43,124.96,124.29
125.29,124.70,125.83,124.37
125.73,125.29,125.90,125.15
124.88,125.70,125.93,124.76
124.11,124.93,125.13,123.92
124.31,124.20,124.55,123.99
124.33,124.27,124.86,124.20
123.84,124.25,124.39,123.60
123.48,123.80,124.25,123.20
121.12,123.46,123.98,120.77
121.72,121.39,122.78,120.94
121.33,121.60,122.00,121.25
120.09,121.32,121.78,118.90
119.69,120.07,120.31,119.11
119.59,119.67,120.39,118.30
119.67,119.68,120.22,119.16
119.84,119.80,120.83,119.61
119.73,119.87,120.63,119.58
120.06,119.80,120.47,119.79
120.37,120.03,120.70,119.80
118.37,120.00,120.18,118.26
