111.28,110.44,111.34,110.19
111.11,111.30,111.50,110.70
110.78,111.11,111.14,110.50
110.92,110.62,111.23,110.52
110.31,110.92,111.19,110.25
109.22,110.31,110.34,108.97
109.41,109.22,109.70,108.50
108.72,109.42,109.78,108.28
108.95,108.69,109.20,108.50
108.78,108.97,109.22,108.42
109.19,108.78,109.45,108.58
109.41,109.19,109.75,109.09
110.11,109.41,110.48,109.28
109.11,110.11,110.31,108.98
109.56,109.08,109.66,108.44
109.33,109.56,109.72,108.92
108.75,109.31,109.78,108.58
108.80,108.75,109.31,108.05
108.66,108.81,108.95,108.44
107.83,108.64,108.78,107.39
107.02,107.83,107.91,106.72
106.12,107.00,107.03,106.03
106.31,106.14,106.41,105.53
106.60,106.33,106.73,106.09
107.33,106.61,107.39,106.56
107.78,107.33,107.92,107.27
106.75,107.78,107.81,106.59
106.89,106.75,107.14,106.48
106.94,106.84,107.30,106.38
107.33,106.94,107.69,106.78
106.67,107.33,107.53,106.55
106.24,106.67,107.20,106.16
105.75,106.23,106.31,105.25
106.20,105.69,106.25,105.36
106.12,106.20,106.47,105.84
106.08,106.12,106.22,105.44
106.20,106.06,106.31,105.88
106.80,106.25,107.06,106.16
106.42,106.81,106.97,106.31
106.58,106.42,107.31,106.25
