96.75,97.10,97.19,96.50
96.72,96.63,96.93,96.25
95.28,96.75,96.97,94.85
94.15,95.25,95.63,93.65
92.88,93.87,94.03,92.40
90.20,92.83,93.05,88.95
91.33,90.20,91.91,88.60
90.75,91.45,92.50,90.08
90.95,91.07,91.85,90.55
90.73,90.68,91.04,89.80
90.88,90.77,91.48,90.55
89.44,90.77,90.79,89.25
90.22,89.46,90.43,89.00
89.12,90.25,90.34,88.80
89.35,88.81,89.90,88.55
89.22,89.31,89.48,88.30
89.04,89.30,89.38,88.60
88.16,88.95,89.06,87.95
89.00,88.15,89.30,88.05
89.38,88.82,89.79,88.51
88.95,89.35,89.85,88.60
88.35,88.87,89.12,87.95
89.62,88.33,90.28,88.00
86.65,89.55,89.90,86.10
85.80,86.52,87.28,85.75
86.15,85.72,86.75,85.65
86.18,86.12,86.68,85.58
84.88,86.14,86.43,84.80
83.95,85.04,85.45,83.53
83.93,84.15,84.43,80.10
83.52,83.98,84.91,83.23
83.75,83.50,84.41,83.07
83.70,83.78,83.83,82.80
83.34,83.70,84.00,83.00
81.94,82.80,82.88,81.50
80.65,81.81,82.12,80.48
81.34,80.60,81.68,79.70
83.28,81.19,83.57,80.75
82.57,83.09,84.05,82.45
83.03,82.02,83.44,82.02
