135.68,135.65,136.88,135.58
135.41,135.37,136.34,135.17
136.74,136.70,136.88,135.20
138.25,138.20,138.75,136.90
135.81,135.78,138.41,135.60
135.75,135.70,137.00,135.00
136.00,135.95,136.60,135.15
137.87,137.82,137.95,135.91
137.97,137.93,138.78,137.45
137.74,137.70,139.13,137.15
138.26,138.23,139.69,137.80
136.85,136.80,138.63,136.50
137.55,137.50,137.85,136.40
139.15,139.10,139.27,136.90
138.80,138.75,139.33,137.85
139.53,139.50,139.58,137.75
141.18,141.13,141.55,139.40
140.72,140.70,141.44,140.15
139.34,139.30,141.03,139.25
137.95,137.90,139.78,137.50
137.41,137.38,138.34,136.95
136.00,135.95,137.74,135.45
136.65,136.60,136.95,135.45
137.15,137.10,137.45,136.42
134.78,134.75,137.38,134.53
137.78,137.73,138.30,134.45
136.05,136.00,137.75,135.37
136.30,136.25,136.55,135.34
134.24,134.20,136.19,133.95
134.76,134.73,135.38,133.90
136.13,136.11,136.45,134.40
137.80,137.76,138.04,135.75
138.35,138.30,138.65,137.00
139.25,139.20,139.55,138.40
137.75,137.71,139.03,137.50
137.85,137.80,138.45,137.05
137.71,137.66,138.45,137.38
138.30,138.25,138.30,137.55
136.80,136.75,139.00,136.45
136.06,136.03,137.53,135.90
