121.08,121.16,121.33,120.70
120.93,121.06,121.14,120.78
120.44,120.90,121.00,120.22
120.42,120.46,120.48,120.02
120.41,120.22,120.66,120.15
120.47,120.38,120.50,120.20
120.52,120.46,120.67,120.32
120.32,120.49,120.60,119.98
120.33,120.27,120.33,120.27
119.44,120.27,120.47,118.68
119.06,119.41,119.71,118.77
118.47,119.05,119.17,118.22
117.68,118.46,118.77,117.30
117.45,117.66,118.77,117.42
117.77,117.43,118.03,116.68
117.64,117.73,118.08,117.20
117.69,117.64,118.39,117.61
118.05,117.66,118.28,117.27
117.06,118.02,118.28,116.49
117.34,116.88,117.47,116.55
117.64,117.31,118.13,117.23
116.94,117.61,117.69,115.96
117.70,116.92,117.83,116.45
118.78,117.70,118.89,117.52
118.30,118.50,118.86,118.16
118.42,118.29,118.62,117.63
118.67,118.41,119.08,118.01
118.83,118.67,119.00,118.39
121.06,118.80,121.70,118.48
120.98,121.10,121.48,120.66
119.97,120.98,121.06,119.82
117.92,119.94,120.06,117.03
116.77,117.88,118.25,116.50
116.90,116.77,117.42,116.42
115.84,116.88,117.53,115.17
115.11,115.84,115.86,114.22
113.34,115.12,115.28,113.12
112.42,113.31,113.59,110.98
113.22,112.40,113.55,111.72
114.58,113.20,114.72,113.04
