98.81,98.95,99.15,98.19
97.26,98.80,98.83,97.07
97.34,97.27,98.54,95.68
98.67,97.34,98.67,97.15
98.27,98.12,98.66,97.99
98.81,98.27,98.98,98.21
96.44,98.81,98.82,95.68
94.51,96.43,96.62,93.56
96.28,94.52,96.28,94.17
97.11,95.98,97.35,95.66
98.34,97.12,98.58,97.04
97.78,98.34,98.36,96.93
98.73,97.79,98.89,97.61
97.11,98.73,98.78,97.11
97.43,98.09,98.34,95.98
99.34,97.43,99.49,97.39
98.56,99.34,99.34,98.23
99.72,98.57,99.91,98.41
100.39,99.71,100.39,99.36
100.43,100.58,101.46,100.43
100.68,100.44,100.88,99.88
99.90,100.68,100.88,99.34
100.66,99.91,100.71,99.70
100.24,100.67,100.74,100.24
100.35,100.44,100.73,99.89
99.02,100.35,100.44,98.75
99.27,99.03,99.67,98.16
99.50,99.28,99.63,98.54
98.74,99.49,99.76,98.74
97.78,99.33,99.40,97.67
98.55,97.78,98.92,97.74
98.07,98.55,98.64,97.58
97.89,98.06,98.45,97.64
96.65,97.88,97.94,96.65
96.37,96.76,97.12,96.27
96.54,96.37,96.70,95.62
97.59,96.54,97.96,96.49
98.90,97.59,98.99,97.14
99.57,98.87,99.57,98.73
98.85,99.41,99.56,98.72
