90.88,90.42,91.13,90.31
90.92,90.86,91.64,90.83
91.04,90.90,91.36,90.13
91.21,91.04,91.62,90.52
91.31,91.21,91.54,91.03
92.04,91.36,92.54,91.36
90.75,91.96,92.04,90.50
91.32,90.72,91.64,90.68
90.84,91.32,91.59,90.37
89.61,90.85,91.02,89.52
89.90,88.73,89.90,88.71
90.25,89.90,90.37,89.64
89.89,90.24,90.40,89.36
89.54,89.92,90.17,89.46
89.80,89.54,89.93,88.60
89.65,89.75,89.98,89.41
88.83,89.64,89.64,88.63
88.54,88.86,89.39,88.01
88.75,88.54,88.79,88.16
89.78,88.75,89.88,88.65
89.71,89.94,90.46,89.63
89.85,89.71,90.19,89.44
89.42,89.86,89.90,88.84
90.82,89.42,90.99,89.31
90.92,90.82,91.32,90.58
90.75,90.92,91.06,90.37
90.81,90.74,91.07,90.08
90.86,90.81,91.28,90.49
91.43,90.86,91.71,90.86
92.06,91.43,92.12,91.36
92.22,92.11,92.29,91.58
91.67,92.21,92.32,91.61
90.61,91.67,91.72,90.55
91.51,90.63,91.62,90.25
90.11,91.50,91.53,89.93
90.42,89.71,90.69,89.71
90.43,90.42,90.57,89.88
90.70,90.42,91.21,90.05
90.80,90.69,90.86,90.01
89.88,90.80,90.80,89.63
