135.91,136.00,136.89,134.90
134.39,135.90,136.40,133.35
136.45,134.30,136.84,133.90
135.94,136.43,136.93,135.01
135.55,135.75,135.90,133.40
134.30,136.02,136.10,134.03
130.03,134.12,134.25,129.85
121.30,130.25,130.75,118.85
118.85,122.07,123.50,111.53
116.65,118.20,119.50,115.20
117.50,117.25,118.52,115.00
118.85,117.42,120.42,117.40
118.70,119.10,120.20,118.33
115.65,118.62,119.12,115.60
115.27,115.75,116.75,113.52
114.35,115.45,115.93,113.76
116.50,114.23,118.38,114.23
117.07,115.82,117.62,115.31
117.35,117.20,118.86,117.10
118.07,117.47,119.67,117.24
119.33,118.32,119.45,118.09
117.97,119.23,119.80,117.70
118.06,117.96,118.48,116.66
116.72,117.88,118.06,115.85
115.85,116.92,117.19,114.99
114.85,115.50,116.15,114.30
115.25,114.60,116.18,114.50
116.69,115.09,117.41,115.03
117.91,116.65,117.98,116.65
119.10,117.94,119.12,117.69
121.85,119.30,122.25,119.05
122.27,121.72,123.41,121.19
121.91,122.21,122.42,120.60
121.83,121.79,124.13,121.40
122.81,121.80,123.00,120.98
120.22,122.32,122.67,119.53
121.06,120.40,122.38,119.71
121.67,120.84,121.80,120.66
119.65,121.73,122.23,118.48
120.40,119.90,120.95,118.77
