102.40,102.74,103.49,102.15
101.34,102.30,102.62,101.20
101.60,101.26,102.45,100.55
101.60,101.85,102.07,101.40
101.00,101.60,101.84,100.65
101.85,100.96,102.40,100.72
102.93,101.83,103.12,101.70
102.41,102.84,103.28,102.30
102.81,102.55,103.06,102.20
104.44,102.81,104.81,102.65
104.28,104.30,104.54,103.90
104.25,104.20,104.82,103.92
105.10,104.21,105.15,104.00
104.72,105.13,105.22,104.20
104.68,104.69,104.96,104.13
103.47,104.52,104.71,103.30
104.28,103.40,104.34,103.32
104.20,104.15,104.65,103.80
104.35,104.12,104.53,103.65
104.69,104.31,104.96,103.90
104.37,104.72,104.85,104.18
104.53,104.34,104.78,103.90
104.28,104.43,104.79,104.18
104.56,104.36,104.72,104.25
104.72,104.51,104.85,104.25
104.54,104.70,104.85,104.40
104.84,104.45,105.09,104.19
105.40,104.87,105.50,104.85
105.27,105.33,105.53,105.15
104.29,105.31,105.38,103.75
103.94,104.28,104.44,103.55
103.94,103.93,104.53,103.85
103.53,103.88,104.16,103.40
102.88,103.48,103.73,102.60
102.78,102.85,103.16,102.30
102.73,102.91,103.10,102.50
103.41,102.65,103.57,102.63
102.77,103.37,103.83,102.56
102.02,102.65,102.74,101.74
100.27,102.01,102.23,99.85
