97.73,97.75,98.23,97.50
97.72,97.68,97.82,97.40
98.25,97.66,98.54,97.60
98.75,98.25,98.79,98.00
98.35,98.70,98.76,98.18
98.34,98.29,98.37,98.00
98.57,98.30,98.72,98.17
98.37,98.60,98.79,98.20
98.32,98.25,98.43,97.80
98.46,98.25,98.54,97.85
98.46,98.45,98.53,98.28
98.78,98.45,98.82,98.25
98.60,98.72,99.00,98.40
98.97,98.71,99.03,98.38
98.93,98.98,99.22,98.77
99.31,98.94,99.47,98.75
100.55,99.35,100.67,99.20
100.41,100.46,100.76,100.20
100.06,100.32,100.50,99.90
99.94,100.07,100.25,99.55
100.52,99.94,100.67,99.80
100.12,100.52,100.68,99.95
99.97,100.13,100.34,99.75
100.28,99.92,100.47,99.78
100.29,100.30,100.54,100.20
100.38,100.28,100.45,100.08
100.22,100.30,100.41,100.02
100.13,100.25,100.43,100.05
100.19,100.09,100.34,100.05
100.46,100.20,100.47,100.05
100.22,100.54,100.62,100.10
100.12,100.12,100.34,100.05
100.15,100.10,100.47,100.05
100.35,100.20,100.55,100.20
99.28,100.31,100.54,98.60
99.65,99.25,100.08,99.20
99.75,99.63,99.99,99.44
100.19,99.55,100.45,99.55
100.68,100.21,100.71,100.00
101.34,100.65,101.47,100.55
