133.43,132.70,133.86,132.70
133.35,133.44,133.65,132.81
132.79,133.30,133.40,132.33
132.36,132.64,133.16,131.56
131.69,132.27,132.44,131.29
131.60,131.71,131.84,131.09
130.91,131.65,131.97,130.73
130.73,130.71,130.90,130.11
131.57,130.66,131.87,130.59
131.96,131.45,132.30,131.20
132.15,131.94,132.42,131.26
131.20,132.13,132.19,130.85
130.69,131.17,131.33,130.40
130.03,130.66,130.78,129.54
130.34,130.00,130.70,129.78
129.98,130.60,130.64,129.59
130.23,130.02,130.34,129.66
129.58,130.13,130.47,129.42
128.73,129.63,129.68,128.14
127.83,128.65,128.92,127.75
128.05,127.94,128.31,127.55
128.54,128.00,128.69,127.72
127.52,128.49,128.71,127.13
127.89,127.40,128.18,126.88
127.02,127.84,128.06,126.81
127.13,126.99,127.56,126.89
127.94,127.13,128.40,126.67
128.88,128.06,128.94,127.76
128.32,128.81,129.07,128.10
127.63,128.20,128.76,127.47
127.83,127.66,127.97,127.10
128.54,127.75,128.84,127.68
127.62,128.53,128.68,127.55
128.13,127.57,128.45,127.25
125.98,128.04,128.15,125.51
125.39,125.96,126.24,125.16
124.15,125.30,126.11,123.62
124.14,124.13,125.12,123.46
125.07,124.22,125.36,123.82
124.75,125.06,125.31,124.56
