126.04,125.52,126.42,125.49
126.09,125.93,126.35,125.64
125.97,126.00,126.61,125.45
126.08,125.98,126.68,125.82
127.36,125.99,128.00,125.90
127.56,127.15,128.06,127.10
127.74,127.45,128.47,127.42
128.01,127.75,128.46,127.56
128.53,128.06,128.90,127.87
129.51,128.61,129.73,128.61
129.83,129.53,130.02,129.26
130.84,129.90,130.97,129.70
130.82,130.88,131.02,130.35
131.67,130.82,132.03,130.78
131.11,131.68,131.92,130.75
131.67,131.21,131.70,130.59
132.14,131.55,132.31,131.24
131.68,132.05,132.23,131.32
130.92,131.72,131.84,130.64
130.99,130.90,131.63,130.32
132.69,131.04,132.87,130.99
132.87,132.75,133.40,132.18
132.64,133.00,133.22,131.92
132.08,132.41,132.58,131.52
132.02,132.05,132.18,131.43
131.28,131.99,132.07,130.86
131.88,131.05,132.12,130.94
132.57,132.00,132.69,131.77
132.55,132.50,133.06,132.33
132.59,132.55,132.76,131.95
133.88,132.58,134.50,132.58
134.43,133.83,134.64,133.56
134.77,134.51,134.86,134.03
134.37,134.70,134.96,134.05
133.55,134.74,134.93,133.11
133.31,133.41,133.75,132.92
132.87,133.34,133.69,132.29
134.59,132.86,135.18,132.55
133.07,134.55,135.06,132.87
132.34,132.95,133.50,131.95
